Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume Pair,Volume,Year,Month
1671800400000,2022-12-23T13:00:00.000Z,BTC/USD,16873.14,16935.48,16750.99,16842.66,24.79534306,417619.5327429396,2022,12
1671796800000,2022-12-23T12:00:00.000Z,BTC/USD,16848.1,16874.9,16843.73,16873.14,5.08104047,85733.10719597578,2022,12
1671793200000,2022-12-23T11:00:00.000Z,BTC/USD,16860.67,16860.67,16844.15,16848.1,3.44525255,58045.959487654996,2022,12
1671789600000,2022-12-23T10:00:00.000Z,BTC/USD,16840.97,16880.93,16835.68,16860.67,4.1447303,69882.92982730099,2022,12
1671786000000,2022-12-23T09:00:00.000Z,BTC/USD,16834.47,16842.47,16820.83,16840.97,5.03647119,84819.06021665431,2022,12
1671782400000,2022-12-23T08:00:00.000Z,BTC/USD,16848.31,16848.93,16819.01,16834.47,1.37544805,23154.938934283502,2022,12
1671778800000,2022-12-23T07:00:00.000Z,BTC/USD,16837.95,16853.43,16832.31,16848.31,3.64497105,61411.6021914255,2022,12
1671775200000,2022-12-23T06:00:00.000Z,BTC/USD,16824.42,16841.87,16811.6,16837.95,3.27781257,55191.6441630315,2022,12
1671771600000,2022-12-23T05:00:00.000Z,BTC/USD,16839.89,16849.2,16819.38,16824.42,8.67476214,145947.84164345879,2022,12
1671768000000,2022-12-23T04:00:00.000Z,BTC/USD,16828.96,16842.43,16811.6,16839.89,11.91512007,200649.3113155923,2022,12
1671764400000,2022-12-23T03:00:00.000Z,BTC/USD,16844.31,16880.96,16827.77,16828.96,7.21480013,121417.5827957648,2022,12
1671760800000,2022-12-23T02:00:00.000Z,BTC/USD,16796.75,16860.5,16758.0,16844.31,15.8571284,267102.38647940406,2022,12
1671757200000,2022-12-23T01:00:00.000Z,BTC/USD,16782.3,16804.4,16779.39,16796.75,22.71713561,381574.0475572675,2022,12
1671753600000,2022-12-23T00:00:00.000Z,BTC/USD,16823.03,16829.54,16781.0,16782.3,25.82002241,433319.362091343,2022,12
1671750000000,2022-12-22T23:00:00.000Z,BTC/USD,16793.08,16842.07,16791.08,16823.03,23.77349137,399942.15852225106,2022,12
1671746400000,2022-12-22T22:00:00.000Z,BTC/USD,16794.39,16840.5,16781.0,16793.08,15.1518222,254445.76235037603,2022,12
1671742800000,2022-12-22T21:00:00.000Z,BTC/USD,16784.93,16819.9,16745.6,16794.39,34.77443561,584015.4336642278,2022,12
1671739200000,2022-12-22T20:00:00.000Z,BTC/USD,16647.98,16840.46,16634.91,16784.93,64.67785527,1085613.273257081,2022,12
1671735600000,2022-12-22T19:00:00.000Z,BTC/USD,16612.53,16650.69,16605.34,16647.98,18.99061605,316155.396188079,2022,12
1671732000000,2022-12-22T18:00:00.000Z,BTC/USD,16590.22,16618.05,16558.44,16612.53,17.59998933,292380.3507443049,2022,12
1671728400000,2022-12-22T17:00:00.000Z,BTC/USD,16644.0,16655.31,16574.18,16590.22,183.27570021,3040584.1871379465,2022,12
1671724800000,2022-12-22T16:00:00.000Z,BTC/USD,16633.86,16650.93,16610.45,16644.0,162.79418902,2709546.4820488803,2022,12
1671721200000,2022-12-22T15:00:00.000Z,BTC/USD,16671.54,16705.4,16608.95,16633.86,48.20628831,801856.6508681766,2022,12
1671717600000,2022-12-22T14:00:00.000Z,BTC/USD,16774.39,16779.0,16627.11,16671.54,189.73187304,3163122.510661282,2022,12
1671714000000,2022-12-22T13:00:00.000Z,BTC/USD,16819.34,16819.34,16767.96,16774.39,7.34375415,123186.99617621848,2022,12
1671710400000,2022-12-22T12:00:00.000Z,BTC/USD,16831.53,16840.56,16808.35,16819.34,14.40339194,242255.54619211963,2022,12
1671706800000,2022-12-22T11:00:00.000Z,BTC/USD,16829.87,16850.11,16821.51,16831.53,5.249818,88362.46916154,2022,12
1671703200000,2022-12-22T10:00:00.000Z,BTC/USD,16856.29,16863.05,16827.34,16829.87,5.98219847,100679.6225642989,2022,12
1671699600000,2022-12-22T09:00:00.000Z,BTC/USD,16842.29,16874.33,16832.43,16856.29,4.20166681,70824.5142327349,2022,12
1671696000000,2022-12-22T08:00:00.000Z,BTC/USD,16833.1,16864.44,16810.43,16842.29,6.15732132,103703.39129462281,2022,12
1671692400000,2022-12-22T07:00:00.000Z,BTC/USD,16816.01,16852.85,16792.0,16833.1,16.18990744,272526.33092826395,2022,12
1671688800000,2022-12-22T06:00:00.000Z,BTC/USD,16829.39,16834.78,16805.26,16816.01,7.46863497,125592.64034186969,2022,12
1671685200000,2022-12-22T05:00:00.000Z,BTC/USD,16847.66,16847.67,16826.54,16829.39,2.71334041,45663.8639626499,2022,12
1671681600000,2022-12-22T04:00:00.000Z,BTC/USD,16859.25,16864.51,16847.66,16847.66,6.16211943,103817.29303603379,2022,12
1671678000000,2022-12-22T03:00:00.000Z,BTC/USD,16852.41,16862.09,16839.31,16859.25,8.88714416,149830.58517948,2022,12
1671674400000,2022-12-22T02:00:00.000Z,BTC/USD,16823.1,16856.25,16820.39,16852.41,6.67523873,112493.85992583931,2022,12
1671670800000,2022-12-22T01:00:00.000Z,BTC/USD,16853.34,16864.04,16821.22,16823.1,4.80371871,80813.440230201,2022,12
1671667200000,2022-12-22T00:00:00.000Z,BTC/USD,16821.03,16855.2,16808.04,16853.34,16.86099181,284164.0277111454,2022,12
1671663600000,2022-12-21T23:00:00.000Z,BTC/USD,16773.37,16834.26,16760.71,16821.03,9.05765666,152359.11440755977,2022,12
1671660000000,2022-12-21T22:00:00.000Z,BTC/USD,16796.3,16833.18,16765.5,16773.37,22.80192655,382465.1507359735,2022,12
1671656400000,2022-12-21T21:00:00.000Z,BTC/USD,16783.98,16806.18,16773.89,16796.3,8.64285527,145167.989971501,2022,12
1671652800000,2022-12-21T20:00:00.000Z,BTC/USD,16772.77,16783.99,16754.99,16783.98,15.65981337,262833.9944058126,2022,12
1671649200000,2022-12-21T19:00:00.000Z,BTC/USD,16815.0,16831.74,16750.0,16772.77,21.30254609,357302.7059819693,2022,12
1671645600000,2022-12-21T18:00:00.000Z,BTC/USD,16829.11,16849.97,16798.17,16815.0,26.4416344,444616.08243600006,2022,12
1671642000000,2022-12-21T17:00:00.000Z,BTC/USD,16797.65,16855.5,16787.49,16829.11,36.48775453,614056.4346383683,2022,12
1671638400000,2022-12-21T16:00:00.000Z,BTC/USD,16860.33,16869.42,16797.65,16797.65,22.49584793,377877.37998136453,2022,12
1671634800000,2022-12-21T15:00:00.000Z,BTC/USD,16790.68,16876.01,16788.8,16860.33,29.35398344,494917.84761293523,2022,12
1671631200000,2022-12-21T14:00:00.000Z,BTC/USD,16869.6,16900.0,16756.87,16790.68,33.64717774,564958.9943354632,2022,12
1671627600000,2022-12-21T13:00:00.000Z,BTC/USD,16845.21,16869.6,16830.38,16869.6,10.17408451,171632.736049896,2022,12
1671624000000,2022-12-21T12:00:00.000Z,BTC/USD,16887.18,16888.55,16845.21,16845.21,3.09995973,52219.4726433933,2022,12
1671620400000,2022-12-21T11:00:00.000Z,BTC/USD,16867.43,16889.67,16857.25,16887.18,5.42176637,91558.34460813661,2022,12
1671616800000,2022-12-21T10:00:00.000Z,BTC/USD,16874.54,16878.23,16854.21,16867.43,2.0644778,34822.434778054005,2022,12
1671613200000,2022-12-21T09:00:00.000Z,BTC/USD,16863.99,16877.09,16854.22,16874.54,2.79887653,47229.7539605462,2022,12
1671609600000,2022-12-21T08:00:00.000Z,BTC/USD,16819.69,16886.39,16801.5,16863.99,17.18478924,289804.11389546766,2022,12
1671606000000,2022-12-21T07:00:00.000Z,BTC/USD,16841.8,16850.21,16819.68,16819.69,2.15458302,36239.4184756638,2022,12
1671602400000,2022-12-21T06:00:00.000Z,BTC/USD,16836.84,16853.37,16826.92,16841.8,6.25007795,105262.56281830999,2022,12
1671598800000,2022-12-21T05:00:00.000Z,BTC/USD,16803.42,16842.52,16777.0,16836.84,12.93809976,217836.71556315842,2022,12
1671595200000,2022-12-21T04:00:00.000Z,BTC/USD,16839.87,16841.65,16797.65,16803.42,4.36105048,73280.5628566416,2022,12
1671591600000,2022-12-21T03:00:00.000Z,BTC/USD,16850.0,16855.46,16810.78,16839.87,11.30719388,190411.6750039956,2022,12
1671588000000,2022-12-21T02:00:00.000Z,BTC/USD,16874.59,16882.61,16845.49,16850.0,6.76389138,113971.56975299999,2022,12
1671584400000,2022-12-21T01:00:00.000Z,BTC/USD,16850.12,16886.59,16846.47,16874.59,10.01085674,168929.1030362366,2022,12
1671580800000,2022-12-21T00:00:00.000Z,BTC/USD,16908.52,16924.8,16832.91,16850.12,10.48629832,176695.3850477984,2022,12
1671577200000,2022-12-20T23:00:00.000Z,BTC/USD,16876.93,16920.87,16876.93,16908.52,11.180626,189047.83833352002,2022,12
1671573600000,2022-12-20T22:00:00.000Z,BTC/USD,16895.58,16925.0,16855.52,16876.93,51.89829017,875883.8103187782,2022,12
1671570000000,2022-12-20T21:00:00.000Z,BTC/USD,16868.89,16902.0,16842.4,16895.58,27.31551743,461511.50997995946,2022,12
1671566400000,2022-12-20T20:00:00.000Z,BTC/USD,16906.79,16928.41,16849.71,16868.89,26.89128064,453626.0550752896,2022,12
1671562800000,2022-12-20T19:00:00.000Z,BTC/USD,16841.74,16914.52,16823.04,16906.79,39.35466045,665360.9797494555,2022,12
1671559200000,2022-12-20T18:00:00.000Z,BTC/USD,16905.42,16905.42,16736.05,16841.74,1.86648543,31434.862325848204,2022,12
1671555600000,2022-12-20T17:00:00.000Z,BTC/USD,16905.42,16905.42,16905.42,16905.42,0.0,0.0,2022,12
1671552000000,2022-12-20T16:00:00.000Z,BTC/USD,16905.42,16905.42,16905.42,16905.42,0.0,0.0,2022,12
1671548400000,2022-12-20T15:00:00.000Z,BTC/USD,16905.42,16905.42,16905.42,16905.42,0.01530574,258.74996311079997,2022,12
1671544800000,2022-12-20T14:00:00.000Z,BTC/USD,16799.0,17000.0,16722.37,16905.42,24.96756576,422087.18555041915,2022,12
1671541200000,2022-12-20T13:00:00.000Z,BTC/USD,16822.19,16828.41,16799.0,16799.0,12.09594523,203199.78391877,2022,12
1671537600000,2022-12-20T12:00:00.000Z,BTC/USD,16814.66,16840.0,16796.43,16822.19,5.12576521,86226.59625800989,2022,12
1671534000000,2022-12-20T11:00:00.000Z,BTC/USD,16775.58,16823.71,16775.57,16814.66,6.11629908,102843.4894885128,2022,12
1671530400000,2022-12-20T10:00:00.000Z,BTC/USD,16809.54,16830.69,16775.58,16775.58,6.16086817,103352.1368552886,2022,12
1671526800000,2022-12-20T09:00:00.000Z,BTC/USD,16821.58,16850.59,16805.3,16809.54,2.10512284,35386.1465838936,2022,12
1671523200000,2022-12-20T08:00:00.000Z,BTC/USD,16805.52,16833.19,16769.77,16821.58,1.66849416,28066.707991972802,2022,12
1671519600000,2022-12-20T07:00:00.000Z,BTC/USD,16828.31,16830.66,16783.85,16805.52,3.4688763,58296.270037176,2022,12
1671516000000,2022-12-20T06:00:00.000Z,BTC/USD,16786.33,16828.31,16751.61,16828.31,15.64424944,263266.2792936464,2022,12
1671512400000,2022-12-20T05:00:00.000Z,BTC/USD,16799.07,16804.51,16755.29,16786.33,6.7500701,113308.90422173301,2022,12
1671508800000,2022-12-20T04:00:00.000Z,BTC/USD,16724.43,16864.09,16698.0,16799.07,7.90619196,132816.6721694772,2022,12
1671505200000,2022-12-20T03:00:00.000Z,BTC/USD,16719.52,16813.57,16681.86,16724.43,21.40972195,358065.3960722385,2022,12
1671501600000,2022-12-20T02:00:00.000Z,BTC/USD,16580.28,16836.67,16554.43,16719.52,36.09490989,603489.5678040527,2022,12
1671498000000,2022-12-20T01:00:00.000Z,BTC/USD,16461.05,16594.82,16448.3,16580.28,30.94407616,513061.44707412476,2022,12
1671494400000,2022-12-20T00:00:00.000Z,BTC/USD,16436.21,16474.83,16397.49,16461.05,33.05547478,544127.823127319,2022,12
1671490800000,2022-12-19T23:00:00.000Z,BTC/USD,16424.57,16453.03,16373.57,16436.21,11.28760534,185525.4517653614,2022,12
1671487200000,2022-12-19T22:00:00.000Z,BTC/USD,16581.31,16637.8,16256.06,16424.57,97.36774118,1599223.2807527925,2022,12
1671483600000,2022-12-19T21:00:00.000Z,BTC/USD,16599.42,16637.02,16581.31,16581.31,22.54174769,373771.7063896739,2022,12
1671480000000,2022-12-19T20:00:00.000Z,BTC/USD,16550.54,16618.42,16546.2,16599.42,68.35298438,1134619.8959770594,2022,12
1671476400000,2022-12-19T19:00:00.000Z,BTC/USD,16548.26,16581.21,16521.88,16550.54,19.70343178,326102.4358121612,2022,12
1671472800000,2022-12-19T18:00:00.000Z,BTC/USD,16603.75,16644.29,16536.67,16548.26,36.70098006,607337.3602876955,2022,12
1671469200000,2022-12-19T17:00:00.000Z,BTC/USD,16645.28,16652.45,16560.01,16603.75,53.87392103,894509.1163018625,2022,12
1671465600000,2022-12-19T16:00:00.000Z,BTC/USD,16675.1,16704.2,16592.86,16645.28,26.78562851,445854.2865249328,2022,12
1671462000000,2022-12-19T15:00:00.000Z,BTC/USD,16706.28,16748.45,16670.0,16675.1,39.11243832,652203.820229832,2022,12
1671458400000,2022-12-19T14:00:00.000Z,BTC/USD,16710.95,16766.94,16674.8,16706.28,15.91134672,265819.41348140157,2022,12
1671454800000,2022-12-19T13:00:00.000Z,BTC/USD,16744.95,16765.98,16708.97,16710.95,18.51792794,309452.167908943,2022,12
1671451200000,2022-12-19T12:00:00.000Z,BTC/USD,16737.6,16750.25,16724.67,16744.95,3.05781084,51202.889625258,2022,12
1671447600000,2022-12-19T11:00:00.000Z,BTC/USD,16765.83,16765.83,16737.41,16737.6,2.68056346,44866.198968095996,2022,12
1671444000000,2022-12-19T10:00:00.000Z,BTC/USD,16742.6,16783.06,16742.6,16765.83,2.92772487,49085.7374571921,2022,12
1671440400000,2022-12-19T09:00:00.000Z,BTC/USD,16753.19,16758.91,16726.72,16742.6,5.81273361,97320.273738786,2022,12
1671436800000,2022-12-19T08:00:00.000Z,BTC/USD,16714.64,16755.85,16714.27,16753.19,1.66737301,27933.816837401897,2022,12
1671433200000,2022-12-19T07:00:00.000Z,BTC/USD,16741.59,16743.97,16708.81,16714.64,1.21354618,20283.9875220752,2022,12
1671429600000,2022-12-19T06:00:00.000Z,BTC/USD,16708.22,16743.96,16706.87,16741.59,2.70628283,45307.4775638997,2022,12
1671426000000,2022-12-19T05:00:00.000Z,BTC/USD,16714.0,16722.36,16702.36,16708.22,4.46197412,74551.6452312664,2022,12
1671422400000,2022-12-19T04:00:00.000Z,BTC/USD,16688.47,16725.15,16677.3,16714.0,4.3884422,73348.4229308,2022,12
1671418800000,2022-12-19T03:00:00.000Z,BTC/USD,16732.99,16735.33,16651.03,16688.47,12.08935424,201752.8255536128,2022,12
1671415200000,2022-12-19T02:00:00.000Z,BTC/USD,16787.13,16787.13,16726.99,16732.99,12.33254219,206360.30513984812,2022,12
1671411600000,2022-12-19T01:00:00.000Z,BTC/USD,16775.58,16810.77,16742.05,16787.13,42.58166456,714823.9385851128,2022,12
1671408000000,2022-12-19T00:00:00.000Z,BTC/USD,16746.46,16816.13,16733.54,16775.58,7.55531714,126744.8271074412,2022,12
1671404400000,2022-12-18T23:00:00.000Z,BTC/USD,16771.39,16819.47,16746.45,16746.46,7.70161958,128974.86423168679,2022,12
1671400800000,2022-12-18T22:00:00.000Z,BTC/USD,16760.5,16855.52,16738.08,16771.39,14.85150838,249080.4391292482,2022,12
1671397200000,2022-12-18T21:00:00.000Z,BTC/USD,16761.4,16801.84,16742.05,16760.5,16.59347212,278114.88946726004,2022,12
1671393600000,2022-12-18T20:00:00.000Z,BTC/USD,16758.56,16780.03,16756.32,16761.4,4.04734757,67839.21155979802,2022,12
1671390000000,2022-12-18T19:00:00.000Z,BTC/USD,16746.09,16764.67,16734.11,16758.56,12.67920734,212485.2569598304,2022,12
1671386400000,2022-12-18T18:00:00.000Z,BTC/USD,16719.64,16789.96,16717.92,16746.09,12.19404174,204202.5204417966,2022,12
1671382800000,2022-12-18T17:00:00.000Z,BTC/USD,16705.64,16719.64,16689.16,16719.64,6.36106762,106354.7606220568,2022,12
1671379200000,2022-12-18T16:00:00.000Z,BTC/USD,16690.29,16712.5,16685.01,16705.64,17.4178445,290976.23979298,2022,12
1671375600000,2022-12-18T15:00:00.000Z,BTC/USD,16725.38,16725.89,16685.69,16690.29,18.3913393,306956.786405397,2022,12
1671372000000,2022-12-18T14:00:00.000Z,BTC/USD,16740.21,16765.69,16706.5,16725.38,14.26796156,238637.0789163928,2022,12
1671368400000,2022-12-18T13:00:00.000Z,BTC/USD,16742.89,16743.75,16720.0,16740.21,6.84524531,114590.84399091509,2022,12
1671364800000,2022-12-18T12:00:00.000Z,BTC/USD,16725.6,16742.9,16725.6,16742.89,2.82091485,47230.2670329165,2022,12
1671361200000,2022-12-18T11:00:00.000Z,BTC/USD,16718.97,16734.9,16716.64,16725.6,1.25129876,20928.722540256,2022,12
1671357600000,2022-12-18T10:00:00.000Z,BTC/USD,16707.0,16722.12,16705.69,16718.97,1.28050041,21408.6479397777,2022,12
1671354000000,2022-12-18T09:00:00.000Z,BTC/USD,16761.98,16762.05,16680.68,16707.0,12.18795681,203624.19442467,2022,12
1671350400000,2022-12-18T08:00:00.000Z,BTC/USD,16756.04,16775.36,16751.74,16761.98,12.27176931,205699.15173883378,2022,12
1671346800000,2022-12-18T07:00:00.000Z,BTC/USD,16744.65,16761.84,16742.14,16756.04,1.30049447,21791.1373590988,2022,12
1671343200000,2022-12-18T06:00:00.000Z,BTC/USD,16747.65,16748.53,16727.26,16744.65,4.10043952,68660.424608568,2022,12
1671339600000,2022-12-18T05:00:00.000Z,BTC/USD,16769.13,16769.13,16743.79,16747.65,5.74864365,96276.27182492251,2022,12
1671336000000,2022-12-18T04:00:00.000Z,BTC/USD,16741.06,16790.0,16741.06,16769.13,8.81880229,147883.64204530773,2022,12
1671332400000,2022-12-18T03:00:00.000Z,BTC/USD,16740.45,16741.56,16727.97,16741.06,17.07046786,285777.7266723316,2022,12
1671328800000,2022-12-18T02:00:00.000Z,BTC/USD,16726.83,16742.36,16724.31,16740.45,6.46680227,108257.1800608215,2022,12
1671325200000,2022-12-18T01:00:00.000Z,BTC/USD,16759.06,16767.0,16714.55,16726.83,11.1732791,186893.54004825302,2022,12
1671321600000,2022-12-18T00:00:00.000Z,BTC/USD,16800.01,16802.67,16751.1,16759.06,16.927374,283686.87650844,2022,12
1671318000000,2022-12-17T23:00:00.000Z,BTC/USD,16770.96,16804.15,16744.82,16800.01,26.37463917,443094.2018023916,2022,12
1671314400000,2022-12-17T22:00:00.000Z,BTC/USD,16756.29,16770.98,16740.1,16770.96,29.55874108,495728.4643030368,2022,12
1671310800000,2022-12-17T21:00:00.000Z,BTC/USD,16739.14,16763.39,16734.11,16756.29,10.3335714,173152.319114106,2022,12
1671307200000,2022-12-17T20:00:00.000Z,BTC/USD,16725.27,16750.0,16716.32,16739.14,14.69819106,246035.0779000884,2022,12
1671303600000,2022-12-17T19:00:00.000Z,BTC/USD,16725.94,16744.93,16710.97,16725.27,18.12976935,303225.2874164745,2022,12
1671300000000,2022-12-17T18:00:00.000Z,BTC/USD,16685.15,16744.3,16675.05,16725.94,11.61469063,194266.6185959422,2022,12
1671296400000,2022-12-17T17:00:00.000Z,BTC/USD,16707.79,16707.79,16666.66,16685.15,23.571125,393287.75629375,2022,12
1671292800000,2022-12-17T16:00:00.000Z,BTC/USD,16706.78,16710.4,16687.56,16707.79,17.77335905,296953.5506019995,2022,12
1671289200000,2022-12-17T15:00:00.000Z,BTC/USD,16651.0,16729.6,16643.2,16706.78,23.04840361,385064.6084634758,2022,12
1671285600000,2022-12-17T14:00:00.000Z,BTC/USD,16676.85,16708.26,16651.0,16651.0,5.72265539,95287.93489889,2022,12
1671282000000,2022-12-17T13:00:00.000Z,BTC/USD,16696.26,16712.28,16665.7,16676.85,5.87645598,98000.774910063,2022,12
1671278400000,2022-12-17T12:00:00.000Z,BTC/USD,16708.89,16733.4,16678.53,16696.26,5.59629037,93437.1190530162,2022,12
1671274800000,2022-12-17T11:00:00.000Z,BTC/USD,16748.65,16758.18,16700.37,16708.89,0.89676493,14983.9465712277,2022,12
1671271200000,2022-12-17T10:00:00.000Z,BTC/USD,16708.08,16754.33,16682.76,16748.65,8.02226199,134362.05827881352,2022,12
1671267600000,2022-12-17T09:00:00.000Z,BTC/USD,16730.09,16740.51,16692.5,16708.08,2.60918325,43594.442475660006,2022,12
1671264000000,2022-12-17T08:00:00.000Z,BTC/USD,16751.02,16760.54,16722.04,16730.09,1.49577847,25024.5084231623,2022,12
1671260400000,2022-12-17T07:00:00.000Z,BTC/USD,16718.77,16753.21,16689.77,16751.02,0.97120485,16268.671866447,2022,12
1671256800000,2022-12-17T06:00:00.000Z,BTC/USD,16698.75,16769.32,16685.9,16718.77,11.05385183,184806.80635984908,2022,12
1671253200000,2022-12-17T05:00:00.000Z,BTC/USD,16713.37,16735.77,16688.24,16698.75,5.02966936,83989.19122529999,2022,12
1671249600000,2022-12-17T04:00:00.000Z,BTC/USD,16683.3,16727.89,16664.96,16713.37,12.52245872,209292.4858970864,2022,12
1671246000000,2022-12-17T03:00:00.000Z,BTC/USD,16670.79,16700.0,16658.0,16683.3,7.06282295,117831.194121735,2022,12
1671242400000,2022-12-17T02:00:00.000Z,BTC/USD,16677.25,16698.2,16593.01,16670.79,15.85808663,264366.83201053774,2022,12
1671238800000,2022-12-17T01:00:00.000Z,BTC/USD,16711.2,16725.11,16663.18,16677.25,24.36173428,406286.73302113,2022,12
1671235200000,2022-12-17T00:00:00.000Z,BTC/USD,16637.01,16730.29,16613.42,16711.2,17.42378552,291172.364581824,2022,12
1671231600000,2022-12-16T23:00:00.000Z,BTC/USD,16734.79,16734.79,16543.01,16637.01,107.54637722,1789250.153272912,2022,12
1671228000000,2022-12-16T22:00:00.000Z,BTC/USD,16840.21,16873.67,16700.0,16734.79,60.89454747,1019057.4640554814,2022,12
1671224400000,2022-12-16T21:00:00.000Z,BTC/USD,16879.77,16889.69,16819.49,16840.21,81.58791852,1373957.681339689,2022,12
1671220800000,2022-12-16T20:00:00.000Z,BTC/USD,16871.92,16958.59,16862.23,16879.77,44.32763254,748240.2419197159,2022,12
1671217200000,2022-12-16T19:00:00.000Z,BTC/USD,16816.67,16879.26,16800.0,16871.92,58.93731942,994385.7382686863,2022,12
1671213600000,2022-12-16T18:00:00.000Z,BTC/USD,16793.06,16836.13,16778.59,16816.67,14.57025216,245023.12239150718,2022,12
1671210000000,2022-12-16T17:00:00.000Z,BTC/USD,16806.54,16838.55,16770.04,16793.06,35.22214656,591487.6205108736,2022,12
1671206400000,2022-12-16T16:00:00.000Z,BTC/USD,16971.23,16991.19,16747.0,16806.54,87.40227647,1468929.8555841139,2022,12
1671202800000,2022-12-16T15:00:00.000Z,BTC/USD,17036.43,17036.43,16922.8,16971.23,59.5580501,1010773.366598623,2022,12
1671199200000,2022-12-16T14:00:00.000Z,BTC/USD,16950.59,17077.53,16901.8,17036.43,29.18219599,497160.43922991573,2022,12
1671195600000,2022-12-16T13:00:00.000Z,BTC/USD,17030.15,17030.15,16942.24,16950.59,20.30081375,344110.7705426125,2022,12
1671192000000,2022-12-16T12:00:00.000Z,BTC/USD,17030.88,17030.88,16985.9,17030.15,22.42089654,381831.231210681,2022,12
1671188400000,2022-12-16T11:00:00.000Z,BTC/USD,17001.47,17048.0,16985.0,17030.88,3.65748654,62290.214364355204,2022,12
1671184800000,2022-12-16T10:00:00.000Z,BTC/USD,17470.0,17470.0,16990.28,17001.47,21.53132473,366064.17145735316,2022,12
1671181200000,2022-12-16T09:00:00.000Z,BTC/USD,17470.0,17470.0,17470.0,17470.0,0.0,0.0,2022,12
1671177600000,2022-12-16T08:00:00.000Z,BTC/USD,17470.0,17470.0,17470.0,17470.0,0.0,0.0,2022,12
1671174000000,2022-12-16T07:00:00.000Z,BTC/USD,17470.0,17470.0,17470.0,17470.0,0.0,0.0,2022,12
